id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer
4512,"Drama, Western",The Assassination of Jesse James by the Coward Robert Ford,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",/5r2BZajlRZqnOc6s2BS0aiFDcne.jpg,/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg,30000000,2007-09-20,14711793,159,2007,SrGmmitc62Q
12573,"Comedy, Drama",A Serious Man,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",/6j3YrwkG4TZo8oNR4U4SDpql4pP.jpg,/8Zjk3cvjkDa643NHXtdPu30gnyY.jpg,7000000,2009-10-02,31400000,106,2009,mDKHWRbK2_Q
9023,"Animation, Adventure, Family, Drama, Western, Romance",Spirit: Stallion of the Cimarron,A captured mustang remains determined to return to his herd no matter what.,/b8hPBW0NJmiIVzvQjT3CwIpAdzl.jpg,/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,80000000,2002-05-24,122563539,83,2002,RPJ4EQ2Eh9I
1738,"Action, Science Fiction, Thriller",Next,"Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm.",/8OAuQm5Bxg4k4HIYfmcga5rYSzU.jpg,/td5uOBW41ib1KGz3g1Kc33BdFyj.jpg,70000000,2007-04-25,76066841,96,2007,wOLv3cqeolk
663,"Horror, Thriller, Crime",Saw IV,"Despite Jigsaw's death, and in order to save the lives of two of his colleagues, Lieutenant Rigg is forced to take part in a new game, which promises to test him to the limit.",/3lrNJ5jNqKq9UpQrXo8FNFzyoE4.jpg,/wd6mhwDjlpeOufuMUF1FAeMliWZ.jpg,10000000,2007-10-25,139352633,93,2007,OxwdZMMymqY
454626,"Action, Science Fiction, Comedy, Family",Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,85000000,2020-02-12,319715683,99,2020,szby7ZHLnkA
400928,"Drama, Comedy",Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,/7YB2YrMwIm1g8FyZtlvmVDfRnAT.jpg,7000000,2017-04-07,40300000,101,2017,x7CAjpdRaXU
974635,"Comedy, Romance, Crime",Hit Man,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.,/nv6F6tz7r61DUhE7zgHwLJFcTYp.jpg,/oil3EZwKFp3CWxZnfGfGglesvm9.jpg,8800000,2024-05-16,5101673,116,2024,9a7C7Bxsm90
47964,"Action, Thriller",A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",/wFUkS5cnMf3I8ysIPWzIXpTsuR7.jpg,/qJ0csDXAVFMsNn0cRcjy6W6PxAK.jpg,92000000,2013-02-06,304654182,98,2013,mXTImBrEKUc
1051896,"Action, Horror, Thriller, Science Fiction",Arcadian,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.",/9s9o9RT9Yj6nDuRJjnJm78WFoFl.jpg,/h4T8Xeydkw53h9uIbulYsss25UF.jpg,0,2024-04-12,859453,92,2024,HNARuSROxbM
976573,"Animation, Comedy, Family, Fantasy, Romance",Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",/6YInbRTk39ckuLYFmUgBCKcKNjb.jpg,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,200000000,2023-06-14,496444308,102,2023,hXzcyx9V0xw
698687,"Animation, Science Fiction, Adventure, Family",Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",/zViRwl3ySscZnbXZJ2Q9wq3SeUG.jpg,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,75000000,2024-09-11,128888103,104,2024,jaVcDaozGgc
338953,"Fantasy, Adventure",Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,200000000,2022-04-06,407200000,142,2022,Fo6TfHkLW6Y
956842,"Romance, Comedy",Fly Me to the Moon,"Sparks fly in all directions as marketing maven Kelly Jones, brought in to fix NASA's public image, wreaks havoc on Apollo 11 launch director Cole Davis' already difficult task of putting a man on the moon. When the White House deems the mission too important to fail, Jones is directed to stage a fake moon landing as backup, and the countdown truly begins.",/4ItXEyVPj6wb9AdhsltcqYE6f5f.jpg,/gjk8YdXpItoC1in53FCrZMFIuBx.jpg,100000000,2024-07-10,42247783,132,2024,1ZO5k948MkY
18785,Comedy,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",/ubiu5Y7nP187ZFWUzjPj7Hgw6Go.jpg,/A0uS9rHR56FeBtpjVki16M5xxSW.jpg,35000000,2009-06-02,469310836,100,2009,tlize92ffnY
138832,"Comedy, Crime",We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,/5Z0xJLURPiN8zSvhMLa3qBojleK.jpg,/yNJreiR2PuiGwsWWJC7cWpgXwCL.jpg,37000000,2013-08-07,270000000,110,2013,O7NHfAzg7Yg
1114513,"Horror, Thriller",Speak No Evil,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",/1fL2S8LKxCVE9KoPRBXeagmBtex.jpg,/6NwAlU6ZH6ua3sYpFAUpUnoKUmi.jpg,15000000,2024-09-11,76756109,110,2024,iSIuxrjTMk0
957452,"Action, Fantasy, Horror",The Crow,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",/503LUrI9juBk1rktOPzxyMUTDEu.jpg,/g8TbOXrNMuqq7AaKqdvqS2oG4ob.jpg,50000000,2024-08-21,24109036,111,2024,4CLE3pWAAr8
266856,"Drama, Romance",The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",/ke3lanTAgCqPMpOyutIfXzYih2s.jpg,/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,15000000,2014-11-26,123726688,123,2014,_EnhOKk7BxM
398818,"Romance, Drama",Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,3500000,2017-07-28,43143046,132,2017,Z9AYPxH5NTM
989662,"Comedy, Drama",A Different Man,"Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost.",/xSqaVqkbeSaPmeEyurWBaTSkgL9.jpg,/lZZKTEvo92u1J5pm7QoEA5yN3du.jpg,0,2024-08-24,1169365,112,2024,_9CmC5Rmsdw
333339,"Adventure, Action, Science Fiction",Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",/dbrLfmFNFEJWv8rLnjpgCKlXWSy.jpg,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,175000000,2018-03-28,607274134,140,2018,1hrwbc5qCZ4
291805,"Crime, Thriller, Action, Mystery",Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",/oFQilRMEq6yQbtMPxIYWpXeQ5ZN.jpg,/A81kDB6a1K86YLlcOtZB27jriJh.jpg,120000000,2016-06-02,334897606,129,2016,JzZh8kJJwe4
447365,"Science Fiction, Adventure, Action, Comedy",Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,250000000,2023-05-03,845600000,150,2023,AAE5VZktooM
9339,"Comedy, Drama, Fantasy",Click,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.",/iX7Gc2eidasIIZLnX4tLMSKUVUS.jpg,/oL0k5JA53PyoHSZqKb3cNkhwBCE.jpg,82500000,2006-06-23,240685326,107,2006,APUqyhgtCfk
587792,"Comedy, Romance, Science Fiction",Palm Springs,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",/d7JUXVvjvVCXWs1mlpyO5ESdWdT.jpg,/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg,5000000,2020-07-10,164000,90,2020,CpBLtXduh_k
310131,"Horror, Fantasy, Drama",The Witch,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",/zi2oYYNSSv7t44iSt5YrxHX9PYs.jpg,/zap5hpFCWSvdWSuPGAQyjUv2wAC.jpg,4000000,2016-02-19,40423945,92,2016,97OQ7MQC5Ck
7512,"Comedy, Science Fiction, Adventure",Idiocracy,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",/9Z4msMhKvNp63sOB1ZvxPMPvqz3.jpg,/q7sn0A3BkBxvzdwVFOGmJGE2vF8.jpg,30000000,2006-09-01,495303,84,2006,clYwX8Z43zg
493922,"Horror, Mystery, Thriller",Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,/4GFPuL14eXi66V96xBWY73Y9PfR.jpg,10000000,2018-06-07,87825916,128,2018,MJNR58zaStE
399055,"Drama, Fantasy, Romance",The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",/5yGgVqsk3v44jfGVuFWIDxOExIF.jpg,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,19500000,2017-12-01,195300000,123,2017,oRKnlUanptY
246655,"Action, Adventure, Science Fiction, Fantasy",X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,/ikA8UhYdTGpqbatFa93nIf6noSr.jpg,178000000,2016-05-18,543934787,144,2016,Jer8XjMrUB4
131634,"Action, Adventure, Science Fiction",The Hunger Games: Mockingjay - Part 2,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",/9zWWAL8LciOBXvAArLn9mtGvRzQ.jpg,/7uLJCuK0ufoDklUdOORC8XanOKw.jpg,160000000,2015-11-18,653428261,137,2015,SoKIqLEGhI0
639720,"Comedy, Fantasy, Family",IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,110000000,2024-05-08,190309707,104,2024,TP47e3-nmw8
748230,Horror,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem's Lot only to discover his hometown is being preyed upon by a bloodthirsty vampire.,/jf1V00dZdNkVfEq7VPk8frrlELk.jpg,/j7ncdqBVufydVzVtxmXu8Ago4ox.jpg,0,2024-10-03,851156,113,2024,QtVzKkv03ic
4964,"Comedy, Romance, Drama",Knocked Up,"A slacker and a career-driven woman accidentally conceive a child after a one-night stand. As they try to make the relationship work, they must navigate the challenges of parenthood and their differences in lifestyle and maturity.",/lavWAUXVe7vHlKhZEGmfVLaVd4S.jpg,/b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg,30000000,2007-06-01,219900000,129,2007,K6oqO-xMERc
1907,"Drama, Adventure, Romance, Thriller",The Beach,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",/8MJjW4TqJXbHXOWqv5vJfGOxXBN.jpg,/4y7LxD8TSi6AtsM2xSYqUm1gu7u.jpg,40000000,2000-02-03,144100000,119,2000,t99_nC_tYVM
1402,Drama,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,55000000,2006-12-14,307077295,117,2006,DMOBlEcRuw8
524434,"Science Fiction, Action, Adventure",Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,/lFByFSLV5WDJEv3KabbdAF959F2.jpg,200000000,2021-11-03,402064899,156,2021,x_me3xsvDgk
953,"Family, Animation, Adventure, Comedy",Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,/tPaurpIUskVji5vwV0dhy9pq4Vs.jpg,/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,75000000,2005-05-25,542064525,86,2005,dm-eiFVtRws
65,"Drama, Music",8 Mile,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",/jNG7pl0DkN1nzxnbZj4MCGf2VEG.jpg,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg,41000000,2002-11-08,242875078,111,2002,axGVrfwm9L4
308266,"Comedy, Crime, Drama",War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",/oNoprEND25zXR6Fns8cIZUkuoMc.jpg,/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,50000000,2016-08-18,86234523,114,2016,KWs5qnZnhfo
9741,"Thriller, Drama, Mystery",Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",/A7CYNTa3fWyU0t207XiecgriQv5.jpg,/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,75000000,2000-11-22,248118121,106,2000,faVXsGSC1AY
424694,"Music, Drama",Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",/7mmXWuBeNJiBO0NIOUWOuFve4Tb.jpg,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,52000000,2018-10-24,918355943,135,2018,27zlBpzdOZg
38757,"Animation, Family, Adventure",Tangled,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,/ym7Kst6a4uodryxqbGOxmewF235.jpg,260000000,2010-11-24,592461732,100,2010,gsYKF8ecC8g
1824,"Comedy, Romance",50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",/vUuMauTTlsp7LB9dN9phXA0i9Nd.jpg,/5NxTW4SS6aUKZYnbQzh7UYNivd.jpg,75000000,2004-02-13,196482882,99,2004,17KJk3ErIx0
11253,"Fantasy, Adventure, Action, Horror, Science Fiction",Hellboy II: The Golden Army,"Hellboy, his pyrokinetic girlfriend, Liz, and aquatic empath, Abe Sapien, face their biggest battle when an underworld elven prince plans to reclaim Earth for his magical kindred. Tired of living in the shadow of humans, Prince Nuada tries to awaken an ancient force of killing machines, the all-powerful Golden Army, to clear the way for fantasy creatures to roam free. Only Hellboy can stop the dark prince and prevent humanity's annihilation.",/c1PkxFxNdGhesu6hljDiK2zcF6c.jpg,/zO0Wdrxnhx3KoJEvychSmnY3urC.jpg,85000000,2008-07-11,160388063,120,2008,Yjivaeh5YOk
7979,Drama,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",/CAC2F6C6R8hZ3AoByDX6Jj2VOw.jpg,/dom2esWWW8C9jS2v7dOhW48LwHh.jpg,20000000,2007-12-14,73276047,128,2007,sLtavGjAOJY
425909,"Fantasy, Comedy, Adventure, Science Fiction",Ghostbusters: Afterlife,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",/EnDlndEvw6Ptpp8HIwmRcSSNKQ.jpg,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,75000000,2021-11-18,204334455,124,2021,G_ua10EMbSg
10191,"Fantasy, Adventure, Animation, Family",How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,165000000,2010-03-18,494879471,98,2010,1huZhKwhIQc
68724,"Science Fiction, Action, Drama, Thriller",Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",/865EZzG7fpQLBitZ0YmkBmDZY7q.jpg,/uiiXHBd9oUrtUa4YqZiAoy05cRz.jpg,115000000,2013-08-07,286140700,109,2013,oIBtePb-dGY
10527,"Family, Adventure, Animation, Comedy",Madagascar: Escape 2 Africa,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",/3yXLkSTrVhG66MIAr3X6C4gjccw.jpg,/agRbLOHgN46TQO4YdKR462iR7To.jpg,150000000,2008-10-30,603900354,89,2008,cSo0k5a0l0w
8961,"Action, Crime, Comedy",Bad Boys II,"Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.",/gxSVZCUlDd8upT1G2wdrUdz2hxG.jpg,/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,130000000,2003-07-18,273339556,146,2003,MsGSpfK6H4A
38365,Comedy,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",/AeGcldwZf1MN6680cx6HU6MVwjV.jpg,/ys0LscDFAuZxfUcpH5moiPeFfXs.jpg,80000000,2010-06-24,271430189,102,2010,Nk1ERmswxsY
302699,"Action, Comedy",Central Intelligence,"Calvin Joyner, a mild-mannered accountant whose high school glory days are long behind him, reconnects with an awkward pal from high school through Facebook. After meeting up, Calvin’s mundane life takes an unexpectedly thrilling turn when he's thrust into the world of international espionage.",/72TTH0QCKGiObXE7DyBOQTMkdGl.jpg,/7Ou0TRJLi72AwLEUlo7Kym4XuNB.jpg,50000000,2016-06-16,216972543,107,2016,J_8OsnCTRx8
109414,"Action, Comedy",This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",/xf3Yef7KrJcmLXertdKFhl860U4.jpg,/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,32000000,2013-06-12,126041322,106,2013,kliQSsD_npo
137106,"Animation, Family, Adventure, Comedy, Fantasy",The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",/9531Jp42H0ppRXjkxxgCulnQNZp.jpg,/lbctonEnewCYZ4FYoTZhs8cidAl.jpg,60000000,2014-02-06,470759687,100,2014,fZ_JOBCLF-I
71676,"Action, Fantasy, Thriller",Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",/cPzyhThnrsmn0t0CxOggBeGrNwn.jpg,/fUJOWsjjE8u1r4YOLYe1RLYy7bm.jpg,57000000,2011-12-10,132563930,96,2011,ibZPd9MX0zg
615777,"Drama, Comedy",Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,78000000,2022-12-22,65267446,189,2022,OumYv1aE1VI
406997,"Drama, Family",Wonder,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",/4rsrxYDfIzvtAsIE9wevxPRXAk4.jpg,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,20000000,2017-11-13,315025930,113,2017,ASAGdtAJPnU
38055,"Animation, Action, Comedy, Family, Science Fiction",Megamind,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",/irpJXGiVr539uuspcQcNdkhS2lq.jpg,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,130000000,2010-10-28,321885765,96,2010,6CJUQr4Vs40
8273,"Comedy, Romance",American Wedding,"With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",/qW703anWHFXulRTKWOckAg9i70K.jpg,/pCO3lJv2PzPkJty29APxCVSjyoE.jpg,55000000,2003-08-01,231449203,103,2003,4bqeLmhNbfI
1267,"Animation, Comedy, Family",Meet the Robinsons,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",/jZbMhbhwaMrWosBh9dxLleWnMG8.jpg,/naya0zF4kT401Sx15AtwB9vpcJr.jpg,150000000,2007-03-23,169332978,95,2007,S396-fnLldk
296,"Action, Thriller, Science Fiction",Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",/kbXMOnz2RhTSAbLtHX5hy5AXtwv.jpg,/vvevzdYIrk2636maNW4qeWmlPFG.jpg,200000000,2003-07-02,435000000,109,2003,ysQizA7Una8
298618,"Adventure, Action, Science Fiction",The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,220000000,2023-06-13,271333313,144,2023,jprhe-cWKGs
8871,"Family, Comedy, Fantasy",How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg,/52EpMoLTTbKAkM6rSrnNHV2mpLF.jpg,123000000,2000-11-17,345800000,104,2000,myTaigPrbsg
2085,"Action, Crime, Thriller",Romeo Must Die,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang Sing and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",/fwP2w0TAwwSxiCk4s6agDGFoKNm.jpg,/zKrnaTWW63y4Q1XLrdZQyQmcRWd.jpg,25000000,2000-03-22,91036760,115,2000,gU_xJ4EDAas
