id,genres,original_title,overview,backdrop_path,poster_path,budget,release_date,revenue,runtime,year,trailer,thumbnail,tags,viewCount,likeCount,favoriteCount,commentCount
1126166,"Action, Thriller, Crime",Flight Risk,"A U.S. Marshal escorts a government witness to trial after he's accused of getting involved with a mob boss, only to discover that the pilot who is transporting them is also a hitman sent to assassinate the informant. After they subdue him, they're forced to fly together after discovering that there are others attempting to eliminate them.",/gFFqWsjLjRfipKzlzaYPD097FNC.jpg,/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,25000000,2025-01-22,40420193,91,2025,Cml3CFDBj2s,https://i.ytimg.com/vi/Cml3CFDBj2s/sddefault.jpg,"""Flight Risk,Flight Risk 2024 official trailer,Flight Risk official trailer,official trailer,trailer,Mark Wahlberg,Michelle Dockery,Topher Grace,thriller,drama,action,air marshal,suspense,pilot,airplane,plane,fugitive,trial,wilderness,alaska,Mel Gibson,new york,crime family,cop,criminal,ten thousand feet,alaskan wilderness,hitman""",9859751,11506,0,1322
1064213,"Drama, Comedy, Romance",Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",/87GU2ifjNYtgYtcRH1NNH1P4ODo.jpg,/qh8m8Udz0sCa5gy9VaqfHPh0yPM.jpg,6000000,2024-10-14,46860968,139,2024,8m6UrWMl18M,https://i.ytimg.com/vi/8m6UrWMl18M/sddefault.jpg,,4568321,6652,0,368
762509,"Adventure, Family, Animation",Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",/1w8kutrRucTd3wlYyu5QlUDMiG1.jpg,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg,200000000,2024-12-18,700197856,118,2024,lMXh6vjiZrI,https://i.ytimg.com/vi/lMXh6vjiZrI/sddefault.jpg,"""Disney Disney Videos Disney YouTube The Walt Disney Company Disney Top 10,Tsum Tsum,Animated Shorts""",7857534,48218,0,2307
1241982,"Animation, Adventure, Family, Comedy",Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",/zo8CIjJ2nfNOevqNajwMRO6Hwka.jpg,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,150000000,2024-11-21,1056396565,99,2024,JdSl4RMNtGE,https://i.ytimg.com/vi/JdSl4RMNtGE/sddefault.jpg,"""Disney,Walt Disney Animation Studios,Disney Animation,Walt Disney,Animation""",5610208,41780,0,0
939243,"Action, Science Fiction, Comedy, Family, Adventure, Fantasy",Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,122000000,2024-12-19,486018457,110,2024,LH1J1EbqCaI,https://i.ytimg.com/vi/LH1J1EbqCaI/sddefault.jpg,,13728181,240088,0,0
822119,"Action, Thriller, Science Fiction",Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",/ywe9S1cOyIhR5yWzK7511NuQ2YX.jpg,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,180000000,2025-02-12,371056272,119,2025,5PSzFLV-EyQ,https://i.ytimg.com/vi/5PSzFLV-EyQ/sddefault.jpg,"""marvel,comics""",1497681,42731,0,2821
912649,"Action, Science Fiction, Adventure",Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",/vZG7PrX9HmdgL5qfZRjhJsFYEIA.jpg,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,120000000,2024-10-22,478103649,109,2024,FKBN1qAzW3s,https://i.ytimg.com/vi/FKBN1qAzW3s/sddefault.jpg,,554343,3262,0,138
539972,"Action, Adventure, Thriller",Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",/v9Du2HC3hlknAvGlWhquRbeifwW.jpg,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,120000000,2024-12-11,59184643,127,2024,hR1-ihzff3I,https://i.ytimg.com/vi/hR1-ihzff3I/sddefault.jpg,,5784247,104738,0,11960
558449,"Action, Adventure, Drama",Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",/8mjYwWT50GkRrrRdyHzJorfEfcl.jpg,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,310000000,2024-11-13,458718000,147,2024,TQwSz88ITAE,https://i.ytimg.com/vi/TQwSz88ITAE/sddefault.jpg,,3532187,8557,0,1273
933260,"Horror, Science Fiction, Drama, Comedy",The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",/t98L9uphqBSNn2Mkvdm3xSFCQyi.jpg,/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg,17500000,2024-09-07,76506196,141,2024,lR5nlovVgvQ,https://i.ytimg.com/vi/lR5nlovVgvQ/sddefault.jpg,"""THE SUBSTANCE,new release,horror,cinema,Official Trailer,trailer,Coralie Fargeat,Demi Moore,Margaret Qualley,Dennis Quaid""",415294,1110,0,59
1084199,"Horror, Science Fiction, Thriller",Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",/sc1abgWNXc29wSBaerrjGBih06l.jpg,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,10000000,2025-01-22,36499858,97,2025,Qr_kX0D3DNA,https://i.ytimg.com/vi/Qr_kX0D3DNA/sddefault.jpg,"""2024,2025,BoulderLight Pictures Production,Coming Soon,Companion,Companion Movie,Companionmovie,Drew Hancock,Harvey Guillen,Jack Quaid,January 2025,Lukas Gage,New Line,New Line Cinema,Rupert Friend,Sophie Thatcher,Trailer,Vertigo Entertainment/Subconscious,WB,WBD,Warner Bros,Warner Brothers""",18523563,48864,0,2692
228150,"War, Drama, Action",Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",/1uKHoFWyYJn060dpIXUCU7Wbc15.jpg,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,68000000,2014-10-15,211817906,135,2014,09w9MTtZDEM,https://i.ytimg.com/vi/09w9MTtZDEM/sddefault.jpg,"""film,shia labeouf,logan lerman,scott eastwood,drama,david ayer,anamaria marinca,fury,trailer,2014,brad pitt,action film,wardaddy,sony pictures entertainment,nazi germany,war,world war ii,norman ellison,tank,sherman tank""",1465051,5531,0,319
974576,"Drama, Thriller, Mystery",Conclave,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",/tkRDTu9hyWgaBSSzfkYDCZYd1kV.jpg,/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg,20000000,2024-10-25,104779967,120,2024,t915aZmyEBg,https://i.ytimg.com/vi/t915aZmyEBg/sddefault.jpg,"""Focus Features,Conclave,Conclave Movie,Conclave Film,Ralph Fiennes,Stanley Tucci,John Lithgow,Isabella Rossellini,Edward Berger""",3288929,7466,0,721
210577,"Mystery, Thriller, Drama",Gone Girl,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",/1ufic9NSdolkgNkQSAVjlVp0uqn.jpg,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,61000000,2014-10-01,370890259,149,2014,2-_-1nJf8Vg,https://i.ytimg.com/vi/2-_-1nJf8Vg/sddefault.jpg,"""Trailer,20th Century Fox (Organization),FOX Movies,20th Century FOX,20th Century FOX Trailers,FOX Movie,FOX Movie Trailers,FOX Trailers,Movies,yt:quality=high,Gone Girl,Ben Affleck,Crime,Drama,Thriller,Rosamund Pike,Neil Patrick Harris,Missi Pyle,Tyler Perry,David Fincher,Gillian Flynn,Book,Novel,Adaptation,teaser trailer,teaser""",10047215,50537,0,1989
24428,"Science Fiction, Action, Adventure",The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,220000000,2012-04-25,1518815515,143,2012,hIR8Ar-Z4hw,https://i.ytimg.com/vi/hIR8Ar-Z4hw/sddefault.jpg,"""The Avengers (2012 Film),Official,Trailer,Marvel,Marvel Studios,Marvel Comics,Iron Man,hulk,thor,loki,black widow,hawkeye,bruce banner""",7877594,55543,0,6846
549509,Drama,The Brutalist,"Escaping post-war Europe, visionary architect László Toth arrives in America to rebuild his life. On his own in a strange new country, a wealthy industrialist recognizes his talent. But power and legacy come at a heavy cost...",/hmZnqijPaaACjenDkrbWcCmcADI.jpg,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,9000000,2024-12-20,45151320,215,2024,GdRXPAHIEW4,https://i.ytimg.com/vi/GdRXPAHIEW4/sddefault.jpg,"""a24,a24 films,a24 trailers,independent films,trailer,HD,official,movie,film,a24 movies,oscar winner,academy award winner""",6578669,49877,0,2719
122917,"Action, Adventure, Fantasy",The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,250000000,2014-12-10,956019788,144,2014,Y6Fv5StfAxA,https://i.ytimg.com/vi/Y6Fv5StfAxA/sddefault.jpg,"""the hobbit,hobbit,hobbit movie,the hobbit the battle of the five armies,hobbit battle of the five armies,battle of the five armies,richard armitage,martin freeman,luke evans,benedict cumberbatch,orlando bloom,aidan turner,evangeline lilly,stephen fry,ian mckellen,peter jackson,Tolkien,lee pace,cate blanchett,middle earth,new zealand,smaug,dragon,battle,orcs,wargs,eagles,elves,dwarves,official trailer,warner bros,warner bros uk,wb""",1717158,9375,0,11
661539,"Drama, Music",A Complete Unknown,"New York, early 1960s. Against the backdrop of a vibrant music scene and tumultuous cultural upheaval, an enigmatic 19-year-old from Minnesota arrives in the West Village with his guitar and revolutionary talent, destined to change the course of American music.",/r8YfVJu9OAzWbTAuuc86CIs1DYN.jpg,/llWl3GtNoXosbvYboelmoT459NM.jpg,65000000,2024-12-18,127117744,140,2024,ob4SHtT6cC0,https://i.ytimg.com/vi/ob4SHtT6cC0/sddefault.jpg,,53333,758,0,21
774370,"Family, Animation, Comedy, Action",Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",/iXU87IdtNsYt7n6OigPJBDdbFf1.jpg,/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,40000000,2025-01-24,114192145,89,2025,QaJbAennB_Q,https://i.ytimg.com/vi/QaJbAennB_Q/sddefault.jpg,,33641188,335001,0,39974
1184918,"Animation, Science Fiction, Family",The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",/mQZJoIhTEkNhCYAqcHrQqhENLdu.jpg,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,78000000,2024-09-12,331982078,102,2024,VUCNBAmse04,https://i.ytimg.com/vi/VUCNBAmse04/sddefault.jpg,,6954391,55860,0,4010
244786,"Drama, Music",Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",/bF8eIIIJJoMZf2mFibAejqEGQcX.jpg,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,3300000,2014-10-10,50307484,107,2014,Q7kZy3T6vRM,https://i.ytimg.com/vi/Q7kZy3T6vRM/sddefault.jpg,,343937,2095,0,71
156022,"Thriller, Action, Crime",The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",/9vAoubhoZE8aSkUZoSfxs3UWZhO.jpg,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,55000000,2014-09-24,192330738,132,2014,BP_FwE0Z7no,https://i.ytimg.com/vi/BP_FwE0Z7no/sddefault.jpg,"""denzel washington,official online trailer,marton csokas,alex veadov,antoine fuqua,comic book character,dan bilzerian,david harbour,david meunier,debra garrett,frank grillo,gangster,haley bennett,jade,johnny messner,melissa leo,restaurant patron,robert mccall,robert wahlberg,sergeant,sony pictures entertainment,thriller,tom mariano,vladimir kulich,vladimir pushkin,chloë grace moretz,the equalizer,action film,new trailer,2014""",129546,269,0,12
242582,"Crime, Drama, Thriller",Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",/vabhkZ3vwf8u7yXCSi3zbVzAVRa.jpg,/gYPIRu0jX2CGYdeO422cq3N78ju.jpg,8500000,2014-10-23,50300000,118,2014,7uaYhPpV7G4,https://i.ytimg.com/vi/7uaYhPpV7G4/sddefault.jpg,"""nightcrawler,nightcrawlers,nitecrawler,night crawler,night crawlers,gyllenhaal,jake gyllenhaal,jake gylenhaal,jake gylenhal,jake gyllenhall,jake gillenhall,jake gillenhal,rene russo,bill paxton,dan gilroy,thriller,open road,movie trailer,teaser trailer,nightcrawler evolution,nightcrawler cover,jake gyllenhaal trailer,Global Road,Global Road Entertainment,Movies,Films,Blockbuster,open road films,oscars,trailer,movie,new trailer,films,FS03192018GlobalRoad""",239730,715,0,38
194662,"Drama, Comedy",Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",/gXboplsdDKprKA46IptKwDgY6Nr.jpg,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,18000000,2014-10-17,103215094,120,2014,egYzOALlYyU,https://i.ytimg.com/vi/egYzOALlYyU/sddefault.jpg,"""Birdman,Birdman Movie,The Unexpected Virtue of Ignorance,Comedy,Black Comedy,Alejandro G. Iñárritu,Michael Keaton,Zach Galifianakis,Edward Norton,Andrea Riseborough,Amy Ryan,Emma Stone,Naomi Watts,Broadway,Theatre,Actor,Actors,Superhero,Superheroes,Iconic,icon.,official,birdman,hd,2014,trailer,fox searchlight,20th century fox,fox uk,searchlight UK,clips,interviews,movies,featurettes,behind the scene,for searchlight pictures,action,thriller,art house""",68858,132,0,18
131631,"Science Fiction, Adventure, Thriller",The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,/qvo0g1yeQnYoCcXctSHI4mkoFMc.jpg,/2hTPkBiXoMmrdtYgHtB9WU5dg80.jpg,125000000,2014-11-19,755356711,123,2014,IXshQ5mv1K8,https://i.ytimg.com/vi/IXshQ5mv1K8/sddefault.jpg,"""the hunger games trailer,countdown,teaser,katniss everdeen,gale teaser trailer,president snow,mockingjay,jennifer lawrence,philip seymour hoffman,the hunger games mockingjay part 1,mockingjay part 1,peeta mellark,julianne moore,president coin,mockingjay trailer,official,official trailer,josh hutcherson,liam hemsworth,district 13,the mockinjgay lives,new,lionsgate,jlaw,the hunger games final trailer""",6615939,39095,0,3466
205596,"History, Drama, Thriller, War",The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",/gLQoJ9P79g501oEEtrN8zMlCPpx.jpg,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,14000000,2014-11-14,233555708,113,2014,j2jRs4EAvWM,https://i.ytimg.com/vi/j2jRs4EAvWM/sddefault.jpg,"""The Imitation Game (Adaptation),Biographical Film (Film Genre),United Kingdom (Country),Film (Film),Trailer (Website Category),Benedict Cumberbatch (Musical Artist),Keira Knightley (Celebrity),allan leech,Matthew Goode (Film Actor),Charles Dance (Film Actor),Mark Strong (Film Actor),Bletchley Park (House),code breaking,World War II (Military Conflict),Preview,new trailer""",1521744,5511,0,374
98566,"Science Fiction, Action, Adventure, Comedy",Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",/gWuiOPAz3WImzFZUzHTT6c4omrD.jpg,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,125000000,2014-08-07,485004754,101,2014,dwXFsrp6WBs,https://i.ytimg.com/vi/dwXFsrp6WBs/sddefault.jpg,"""Michael Bay (Film Director),trailer,clip,Teenage Mutant Ninja Turtles (Fictional Universe),TMNT,Megan Fox,Will Arenett,movie,film""",11132002,29706,0,7622
1226406,"Action, Comedy, Romance",Love Hurts,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",/aGgr2Q07AcyiWPGODoofgZDUEHp.jpg,/skPPVeHoTTVVSJlb0Ib5vrqiuA4.jpg,18000000,2025-02-06,16958671,83,2025,y7_gi1-bIJs,https://i.ytimg.com/vi/y7_gi1-bIJs/sddefault.jpg,"""Universal,87North Action,Ke Huy Quan,Ariana Debose,Daniel Wu,Marshawn Lynch,Lio Tipton,Cam Gigandet,Jonathan Eusebio,Sean Astin,Valentines Day,Love Hurts""",441594,2060,0,295
1140535,"Horror, Drama",Presence,"A couple, Rebekah and Chris, and their children, Tyler and Chloe, move into a seemingly normal suburban home. When strange occurrences occur, they begin to believe that there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways.",/st9M4O4imOuQVU35RMeYuEQfkvD.jpg,/hZ8dTeBzigV5SVgwG1ikSROAFiS.jpg,2000000,2025-01-16,9284015,85,2025,Ay4MJZH6_K8,https://i.ytimg.com/vi/Ay4MJZH6_K8/sddefault.jpg,,4542063,12954,0,965
260346,"Thriller, Action",Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",/vFm4pF0BgaWPj0i2zEiZO6TqEQ0.jpg,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,48000000,2014-12-16,325800000,109,2014,JuU0M2xBasc,https://i.ytimg.com/vi/JuU0M2xBasc/sddefault.jpg,"""Trailer,Taken (Film),Taken 3 Trailer,Tak3n,Official Trailer,20th Century Fox (Production Company),FOX Movies,20th Century FOX,20th Century FOX Trailers,FOX Movie,FOX Movie Trailers,FOX Trailers,Movies,Liam Neeson (Celebrity),Forest Whitaker (Celebrity),Famke Janssen (Film Actor),Maggie Grace (Celebrity),Dogray Scott,Bryan Mills,Action,Adventure,Thriller,Action Film (Film Genre),yt:quality=high,Olivier Megaton (Film Director),Taken 3 (Film)""",18043405,63520,0,6239
1138194,"Horror, Thriller",Heretic,"Two young missionaries are forced to prove their faith when they knock on the wrong door and are greeted by a diabolical Mr. Reed, becoming ensnared in his deadly game of cat-and-mouse.",/ag66gJCiZ06q1GSJuQlhGLi3Udx.jpg,/fr96XzlzsONrQrGfdLMiwtQjott.jpg,10000000,2024-10-31,51913394,111,2024,jpWUOxRozZg,https://i.ytimg.com/vi/jpWUOxRozZg/sddefault.jpg,"""a24,a24 films,a24 trailers,independent films,trailer,HD,official,movie,film,a24 movies,oscar winner,academy award winner""",10928253,23884,0,1843
154400,"Drama, Crime",The Drop,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",/kydclLUnhGMuoCxl6VRfSSwdRRO.jpg,/olQInYvVCW2wycMSU1ogo9Jshml.jpg,12600000,2014-09-12,19054534,106,2014,RJZtoAKDf_8,https://i.ytimg.com/vi/RJZtoAKDf_8/sddefault.jpg,"""Ralph Fiennes,F. Murray Abraham,Edward Norton,Mathieu Amalric,Saoirse Ronan,Adrien Brody,Willem Dafoe,Léa Seydoux,Jeff Goldblum,Jason Schwartzman,Jude Law,Tilda Swinton,Harvey Keitel,Tom Wilkinson,Bill Murray,Owen Wilson,fox searchlight,20th century fox,fox uk,searchlight UK,clips,interviews,movies,featurettes,behind the scene,for searchlight pictures,action,thriller,art house,wes anderson,trailer,new trailer""",135160,189,0,9
254904,"Crime, Action, Thriller",The November Man,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,/ysiy0W9nHVTPovvskS34R6ym1Hh.jpg,/4ejNFbCgLMDAuy7jFQmc7cr6UAW.jpg,15000000,2014-08-27,32600000,108,2014,-m8V7G7e7gw,https://i.ytimg.com/vi/-m8V7G7e7gw/sddefault.jpg,"""movieclips,movie clips,movieclipstrailers,new trailers,trailers HD,hd,trailers,trailer,2014,official,HD,the november man,the november man trailer,pierce brosnan,CIA,secret agent,james bond,the november man movie,roger donaldson,olga kurylenko,eliza taylor,luke bracey,will patton,patrick kennedy,russian president,action,thriller,explosion,shoot,gun,kill""",1092219,2177,0,291
265208,"Thriller, Crime, Action",Wild Card,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",/9Xna1fmRkTyAfMSonokrwblYXUS.jpg,/zN80Tlly8oMpKbVJv2TfRIj8dHG.jpg,30000000,2015-01-14,6738764,92,2015,zC7gAb8veZo,https://i.ytimg.com/vi/zC7gAb8veZo/sddefault.jpg,,80520,,0,
188222,"Comedy, Drama",Entourage,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",/uzobkEgGCfVzmXyXKH6Nbrby4Rm.jpg,/28dqsx1jCxhR05DfH35ui13ywNZ.jpg,30000000,2015-06-03,49263404,104,2015,SGSE_XPF4_g,https://i.ytimg.com/vi/SGSE_XPF4_g/sddefault.jpg,"""entourage,entourage movie,entourage trailer,entourage official trailer,entourage trailer offiicial,official entourage trailer,entourage main trailer,adrian grenier,kevin connolly,jerry ferrara,kevin dillon,calvin harris,ronda rousey,warner bros,cinema,movie,trailer,wb,wb trailer,wb trailers,jeremy piven,entourage official,entourage teaser trailer,entourage teaser,entourage teaser trailer hd""",8622017,23822,0,1468
171274,"Drama, Mystery, Comedy",Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",/zwC3N0QQC2OCPDz2UWKNoq5vXm7.jpg,/hyan5Uc0lGpPuad94DM1pLxneiP.jpg,20000000,2014-12-12,14710975,149,2014,BTRMkQzFYHI,https://i.ytimg.com/vi/BTRMkQzFYHI/sddefault.jpg,"""inherent vice,inherent vice movie,inherent vice trailer,inherent vice official trailer,inherent vice trailer official,inherent vice teaser trailer,inherent vice trailer 1,inherent vice main trailer,Joaquin Phoenix,Paul Thomas Anderson,Josh Brolin,Owen Wilson,Katherine Waterston,Reese Witherspoon,Benicio Del Toro,Martin Short,Jena Malone,Joanna Newsom,trailer,film,wb,warner bros,wb trailer""",543432,2322,0,226
198184,"Crime, Action, Science Fiction",Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",/3pKIcv6KhUE35jsKnv3MylQ3OT2.jpg,/6zmKkfSvo4tBtvGSjn5PofWIvP9.jpg,49000000,2015-03-04,104399548,120,2015,lyy7y0QOK-0,https://i.ytimg.com/vi/lyy7y0QOK-0/sddefault.jpg,"""chappie,chappie trailer,neill blomkamp,hugh jackman,action film,brandon auret,cnn reporter,dan hirst,deon,dev patel,eugene khumbanyiwa,hippo,jose pablo cantillo,kevin otto,king,maurice carpede,ninja,official hd,paul hampshire,police chief,robert hobbs,sharlto copley,sigourney weaver,the procurement officer,watkin tudor jones,yankie,yolandi visser,film,media rights capital,thriller,sci fi,2015,robot,wall-e,short circuit,johnny 5,die antwoord""",15787223,66391,0,7012
205587,Drama,The Judge,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",/sPantp0oQ9idos7Jdwko2r6ZOIa.jpg,/3K93GWotLXe4FqpErri0xkpLaD5.jpg,40000000,2014-10-08,84419388,141,2014,ZBvK6ni97W8,https://i.ytimg.com/vi/ZBvK6ni97W8/sddefault.jpg,"""the judge,the judge movie,judge trailer,the judge trailer,the judge official trailer,the judge trailer 1,the judge teaser trailer,the judge main trailer,robert downey jr,Robert Duvall,vera farmiga,billy bob thornton,movie,cinema,warner bros,wb,trailer,warner bros trailer,Vincent D'Onofrio,Jeremy Strong,Dax Shepard,Melissa Leo,Leighton Meester,Ken Howard,Emma Tremblay,Balthazar Getty,David Krumholtz,Sarah Lancaster,Grace Zabriskie,Denis O'Hare""",9014808,65930,0,2301
270303,"Horror, Mystery",It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2300000,2015-02-04,23374076,101,2015,zoNa1WH3GR8,https://i.ytimg.com/vi/zoNa1WH3GR8/sddefault.jpg,"""Trailer (Website Category),United Kingdom (Country)""",275023,407,0,57
